Colony.ID,Date,Northing,Easting,DIST,PIC,DFPIC,TEMP,IRR,SIZE,DIS
57,8-Feb,2030014.69,322444.79,5.404960684,0,161.2830137,25.69052722,5.1512,514150,0
058A,8-Feb,2030015.75,322450.09,4.764714052,5,160.6119662,25.69052722,5.1512,2066400,0
058B,8-Feb,2030004.78,322439.41,5.734152073,1,153.9495112,25.69052722,5.1512,470400,0
59,8-Feb,2030016.97,322438.47,6.718690349,0,165.6141978,25.69052722,5.1512,0,0
60,8-Feb,2030034.81,322423.84,23.07168178,2,187.6747255,25.69052722,5.1512,866250,0
1,8-Mar,2029536.37,322580.95,6.375578405,4,202.5436684,25.69955645,5.6519,0,0
2,8-Mar,2029541.93,322577.83,1.050047618,4,196.3325261,25.69955645,5.6519,0,0
3,8-Mar,2029541.94,322576.78,1.050047618,9,196.0352055,25.69955645,5.6519,1155000,0
4A,8-Mar,2029581.83,322572.92,1.060047169,9,156.7574091,25.69955645,5.6519,300000,0
4B,8-Mar,2029580.72,322572.91,1.110045044,7,157.8081801,25.69955645,5.6519,270000,0
4C,8-Mar,2029579.62,322571.84,1.534568343,5,158.5241439,25.69955645,5.6519,21600,0
5,8-Mar,2029599.52,322575.19,9.402260367,12,140.8945624,25.69955645,5.6519,140000,0
6,8-Mar,2029581.84,322571.86,1.060047169,9,156.4172912,25.69955645,5.6519,571200,0
7,8-Mar,2029608.4,322572.1,7.736284638,3,131.5005194,25.69955645,5.6519,1560,0
8,8-Mar,2029612.89,322565.8,7.736284638,4,125.0722227,25.69955645,5.6519,0,0
9,8-Mar,2029622.85,322565.9,9.960501995,4,115.7831598,25.69955645,5.6519,2830500,0
10,8-Mar,2029632.92,322554.36,5.376430042,1,102.4333549,25.69955645,5.6519,0,0
11,8-Mar,2029636.2,322558.62,5.376430042,3,100.7132216,25.69955645,5.6519,42000,0
12,8-Mar,2029643.89,322565.03,8.522088946,1,96.12985384,25.69955645,5.6519,49728,0
13,8-Mar,2029645.07,322556.59,7.359415738,2,91.69914503,25.69955645,5.6519,0,0
14,8-Mar,2029651.74,322553.48,6.72393486,9,84.35805711,25.69955645,5.6519,532440,0
15,8-Mar,2029658.37,322554.6,6.72393486,1,78.6302747,25.69955645,5.6519,964320,0
16,8-Mar,2029652.98,322538.69,14.84189004,1,79.09258183,25.69955645,5.6519,0,0
17,8-Mar,2029666.18,322548.33,2.210090496,3,69.030959,25.69955645,5.6519,175,0
18,8-Mar,2029668.39,322548.35,2.210090496,5,66.98035831,25.69955645,5.6519,0,0
19,8-Mar,2029689.46,322544.31,9.23231282,3,46.09013018,25.69955645,5.6519,641250,0
20,8-Mar,2029695.06,322536.97,6.126744649,1,37.99866971,25.69955645,5.6519,0,0
21,8-Mar,2029699.53,322532.78,6.11945259,1,32.42158694,25.69955645,5.6519,0,0
22,8-Mar,2029703.99,322528.59,5.540225627,2,27.0929142,25.69955645,5.6519,0,0
23,8-Mar,2029706.16,322533.9,5.736287998,4,26.55042373,25.69955645,5.6519,2574000,0
24,8-Mar,2029709.53,322528.64,5.540225627,1,21.68581333,25.69955645,5.6519,858,0
25,8-Mar,2029722.89,322520.31,5.927562737,5,8.372335397,25.69955645,5.6519,155100,0
26A,8-Mar,2029717.37,322518.15,1.00E-10,1,14.29886709,25.69955645,5.6519,33000,0
26B,8-Mar,2029717.38,322517.09,1.060047169,2,14.7229243,25.69955645,5.6519,1800,0
26C,8-Mar,2029717.37,322518.15,1.00E-10,0,14.29886709,25.69955645,5.6519,600,0
27,8-Mar,2029730.61,322523.55,3.938591119,2,35.80382801,25.69955645,5.6519,0,1
28,8-Mar,2029733.91,322525.7,3.938591119,0,3.938591119,25.69955645,5.6519,0,0
29,8-Mar,2029737.35,322511.99,6.340283905,2,13.38137512,25.69955645,5.6519,0,0
030A,8-Mar,2029735.06,322520.42,3.056304959,0,5.440533062,25.69955645,5.6519,940800,0
030B,8-Mar,2029739.51,322518.35,2.220090088,1,10.30776406,25.69955645,5.6519,0,0
030C,8-Mar,2029737.29,322518.33,2.220090088,0,8.477664773,25.69955645,5.6519,155100,0
31,8-Mar,2029755.02,322516.38,11.27079855,1,11.27079855,25.69955645,5.6519,0,0
32,8-Mar,2029766.07,322518.6,11.27079855,3,35.80382801,25.69955645,5.6519,0,1
33,8-Mar,2029783.84,322512.42,9.179128499,8,18.81396556,25.69955645,5.6519,72500,0
34,8-Mar,2029793.69,322524.14,6.244621686,0,28.17012602,25.69955645,5.6519,300000,0
35,8-Mar,2029790.42,322518.82,6.244621686,7,24.35099382,25.69955645,5.6519,55800,0
36,8-Mar,2029833.76,322500.2,6.958002587,2,28.85935723,25.69955645,5.6519,1200,0
37,8-Mar,2029828.19,322504.37,6.958002587,3,34.89322714,25.69955645,5.6519,100,0
38,8-Mar,2029862.56,322498.35,23.0239636,10,98.59200069,25.69955645,5.6519,988200,1
39,8-Mar,2029848.33,322480.25,23.0239636,7,23.0239636,25.69955645,5.6519,1260000,0
40,8-Mar,2029893.66,322485.95,33.48089007,1,33.48089007,25.69955645,5.6519,0,0
41,8-Mar,2029946.87,322477.99,3.320135539,1,86.73353273,25.69955645,5.6519,0,0
42,8-Mar,2029950.19,322478.02,3.320135539,3,89.95735545,25.69955645,5.6519,210000,0
43,8-Mar,2029979.02,322471.94,1.060047169,4,119.4169992,25.69955645,5.6519,672000,0
44,8-Mar,2029963.49,322476.03,13.4480519,1,103.3685025,25.69955645,5.6519,0,0
45,8-Mar,2029991.26,322465.71,1.050047618,2,132.7744689,25.69955645,5.6519,0,0
46,8-Mar,2029979.01,322473,1.060047169,4,119.1772839,25.69955645,5.6519,672000,0
47,8-Mar,2029991.27,322464.66,1.050047618,2,133.0461582,25.69955645,5.6519,162500,0
48,8-Mar,2029995.63,322471.04,6.892445139,0,135.8435166,25.69955645,5.6519,0,0
49A,8-Mar,2030002.4,322457.36,1.060047169,3,145.7237307,25.69955645,5.6519,9240,0
49B,8-Mar,2030002.39,322458.42,1.060047169,3,145.4195097,25.69955645,5.6519,0,0
50,8-Mar,2029995.79,322454.13,6.968364227,3,140.3767833,25.69955645,5.6519,126000,0
51,8-Mar,2030004.66,322452.1,2.210090496,2,149.4371858,25.69955645,5.6519,0,0
52,8-Mar,2030002.45,322452.08,2.120094338,4,147.3435611,25.69955645,5.6519,504000,1
53,8-Mar,2030006.9,322450,3.070439708,7,152.2227253,25.69955645,5.6519,175000,0
54,8-Mar,2030013.5,322454.29,4.764714052,0,157.2392038,25.69955645,5.6519,1870000,0
55,8-Mar,2030002.47,322449.96,2.120094338,6,148.0418866,25.69955645,5.6519,1482000,0
56,8-Mar,2030002.52,322444.68,5.280236737,5,149.8975333,25.69955645,5.6519,299250,1
57,8-Mar,2030014.69,322444.79,5.404960684,0,161.2830137,25.69955645,5.6519,514150,0
058A,8-Mar,2030015.75,322450.09,4.764714052,5,160.6119662,25.69955645,5.6519,2066400,0
058B,8-Mar,2030004.78,322439.41,5.734152073,1,153.9495112,25.69955645,5.6519,470400,0
59,8-Mar,2030016.97,322438.47,6.718690349,0,165.6141978,25.69955645,5.6519,0,0
60,8-Mar,2030034.81,322423.84,23.07168178,2,187.6747255,25.69955645,5.6519,866250,1
1,8-Apr,2029536.37,322580.95,6.375578405,4,202.5436684,26.1759,6.3578,0,0
2,8-Apr,2029541.93,322577.83,1.050047618,4,196.3325261,26.1759,6.3578,0,0
3,8-Apr,2029541.94,322576.78,1.050047618,9,196.0352055,26.1759,6.3578,1155000,0
4A,8-Apr,2029581.83,322572.92,1.060047169,9,156.7574091,26.1759,6.3578,300000,0
4B,8-Apr,2029580.72,322572.91,1.110045044,7,157.8081801,26.1759,6.3578,270000,0
4C,8-Apr,2029579.62,322571.84,1.534568343,5,158.5241439,26.1759,6.3578,21600,0
5,8-Apr,2029599.52,322575.19,9.402260367,12,140.8945624,26.1759,6.3578,140000,0
6,8-Apr,2029581.84,322571.86,1.060047169,9,156.4172912,26.1759,6.3578,571200,0
7,8-Apr,2029608.4,322572.1,7.736284638,3,131.5005194,26.1759,6.3578,1560,0
8,8-Apr,2029612.89,322565.8,7.736284638,4,125.0722227,26.1759,6.3578,0,0
9,8-Apr,2029622.85,322565.9,9.960501995,4,115.7831598,26.1759,6.3578,2830500,0
10,8-Apr,2029632.92,322554.36,5.376430042,1,102.4333549,26.1759,6.3578,0,0
11,8-Apr,2029636.2,322558.62,5.376430042,3,100.7132216,26.1759,6.3578,42000,0
12,8-Apr,2029643.89,322565.03,8.522088946,1,96.12985384,26.1759,6.3578,49728,0
13,8-Apr,2029645.07,322556.59,7.359415738,2,91.69914503,26.1759,6.3578,0,0
14,8-Apr,2029651.74,322553.48,6.72393486,9,84.35805711,26.1759,6.3578,532440,0
15,8-Apr,2029658.37,322554.6,6.72393486,1,78.6302747,26.1759,6.3578,964320,0
16,8-Apr,2029652.98,322538.69,14.84189004,1,79.09258183,26.1759,6.3578,0,0
17,8-Apr,2029666.18,322548.33,2.210090496,3,69.030959,26.1759,6.3578,175,0
18,8-Apr,2029668.39,322548.35,2.210090496,5,66.98035831,26.1759,6.3578,0,0
19,8-Apr,2029689.46,322544.31,9.23231282,3,46.09013018,26.1759,6.3578,641250,0
20,8-Apr,2029695.06,322536.97,6.126744649,1,37.99866971,26.1759,6.3578,0,0
21,8-Apr,2029699.53,322532.78,6.11945259,1,32.42158694,26.1759,6.3578,0,0
22,8-Apr,2029703.99,322528.59,5.540225627,2,27.0929142,26.1759,6.3578,0,0
23,8-Apr,2029706.16,322533.9,5.736287998,4,26.55042373,26.1759,6.3578,2574000,0
24,8-Apr,2029709.53,322528.64,5.540225627,1,21.68581333,26.1759,6.3578,858,0
25,8-Apr,2029722.89,322520.31,5.927562737,5,8.372335397,26.1759,6.3578,155100,0
26A,8-Apr,2029717.37,322518.15,1.00E-10,1,14.29886709,26.1759,6.3578,33000,0
26B,8-Apr,2029717.38,322517.09,1.060047169,2,14.7229243,26.1759,6.3578,1800,0
26C,8-Apr,2029717.37,322518.15,1.00E-10,0,14.29886709,26.1759,6.3578,600,0
27,8-Apr,2029730.61,322523.55,3.938591119,2,35.80382801,26.1759,6.3578,0,1
28,8-Apr,2029733.91,322525.7,3.938591119,0,3.938591119,26.1759,6.3578,0,0
29,8-Apr,2029737.35,322511.99,6.340283905,2,13.38137512,26.1759,6.3578,0,0
030A,8-Apr,2029735.06,322520.42,3.056304959,0,5.440533062,26.1759,6.3578,940800,0
030B,8-Apr,2029739.51,322518.35,2.220090088,1,10.30776406,26.1759,6.3578,0,0
030C,8-Apr,2029737.29,322518.33,2.220090088,0,8.477664773,26.1759,6.3578,155100,0
31,8-Apr,2029755.02,322516.38,11.27079855,1,11.27079855,26.1759,6.3578,0,0
32,8-Apr,2029766.07,322518.6,11.27079855,3,35.80382801,26.1759,6.3578,0,1
33,8-Apr,2029783.84,322512.42,9.179128499,8,18.81396556,26.1759,6.3578,72500,0
34,8-Apr,2029793.69,322524.14,6.244621686,0,28.17012602,26.1759,6.3578,300000,1
35,8-Apr,2029790.42,322518.82,6.244621686,7,24.35099382,26.1759,6.3578,55800,0
36,8-Apr,2029833.76,322500.2,6.958002587,2,70.14624794,26.1759,6.3578,1200,0
37,8-Apr,2029828.19,322504.37,6.958002587,3,63.72901459,26.1759,6.3578,100,0
38,8-Apr,2029862.56,322498.35,23.0239636,10,98.59200069,26.1759,6.3578,988200,0
39,8-Apr,2029848.33,322480.25,23.0239636,7,90.76028922,26.1759,6.3578,1260000,0
40,8-Apr,2029893.66,322485.95,33.48089007,1,116.4204127,26.1759,6.3578,0,0
41,8-Apr,2029946.87,322477.99,3.320135539,1,64.85737121,26.1759,6.3578,0,0
42,8-Apr,2029950.19,322478.02,3.320135539,3,62.04824333,26.1759,6.3578,210000,0
43,8-Apr,2029979.02,322471.94,1.060047169,4,35.99107667,26.1759,6.3578,672000,0
44,8-Apr,2029963.49,322476.03,13.4480519,1,50.06159606,26.1759,6.3578,0,0
45,8-Apr,2029991.26,322465.71,1.050047618,2,23.85473747,26.1759,6.3578,0,0
46,8-Apr,2029979.01,322473,1.060047169,4,36.80682681,26.1759,6.3578,672000,0
47,8-Apr,2029991.27,322464.66,1.050047618,2,22.92952027,26.1759,6.3578,162500,0
48,8-Apr,2029995.63,322471.04,6.892445139,0,27.24558129,26.1759,6.3578,0,0
49A,8-Apr,2030002.4,322457.36,1.060047169,3,12.68056781,26.1759,6.3578,9240,0
49B,8-Apr,2030002.39,322458.42,1.060047169,3,13.74061498,26.1759,6.3578,0,0
50,8-Apr,2029995.79,322454.13,6.968364227,3,11.60152576,26.1759,6.3578,126000,1
51,8-Apr,2030004.66,322452.1,2.210090496,2,7.722434849,26.1759,6.3578,0,0
52,8-Apr,2030002.45,322452.08,2.120094338,4,7.400331074,26.1759,6.3578,504000,1
53,8-Apr,2030006.9,322450,3.070439708,7,6.891066681,26.1759,6.3578,175000,0
54,8-Apr,2030013.5,322454.29,4.764714052,0,14.59152151,26.1759,6.3578,1870000,0
55,8-Apr,2030002.47,322449.96,2.120094338,6,5.280236737,26.1759,6.3578,1482000,0
56,8-Apr,2030002.52,322444.68,5.280236737,6,38.43110329,26.1759,6.3578,299250,0
57,8-Apr,2030014.69,322444.79,5.404960684,0,12.17049711,26.1759,6.3578,514150,0
058A,8-Apr,2030015.75,322450.09,4.764714052,5,14.29339008,26.1759,6.3578,2066400,0
058B,8-Apr,2030004.78,322439.41,5.734152073,1,5.734152073,26.1759,6.3578,470400,0
59,8-Apr,2030016.97,322438.47,6.718690349,0,15.72789242,26.1759,6.3578,0,0
60,8-Apr,2030034.81,322423.84,23.07168178,3,38.43110329,26.1759,6.3578,866250,0
1,8-May,2029536.37,322580.95,6.375578405,4,202.5436684,27.46702688,6.6421,0,0
2,8-May,2029541.93,322577.83,1.050047618,4,196.3325261,27.46702688,6.6421,0,0
3,8-May,2029541.94,322576.78,1.050047618,9,196.0352055,27.46702688,6.6421,1155000,1
4A,8-May,2029581.83,322572.92,1.060047169,9,156.7574091,27.46702688,6.6421,300000,1
4B,8-May,2029580.72,322572.91,1.110045044,7,157.8081801,27.46702688,6.6421,270000,1
4C,8-May,2029579.62,322571.84,1.534568343,5,158.5241439,27.46702688,6.6421,21600,0
5,8-May,2029599.52,322575.19,9.402260367,12,140.8945624,27.46702688,6.6421,140000,1
6,8-May,2029581.84,322571.86,1.060047169,9,156.4172912,27.46702688,6.6421,571200,0
7,8-May,2029608.4,322572.1,7.736284638,3,131.5005194,27.46702688,6.6421,1560,0
8,8-May,2029612.89,322565.8,7.736284638,4,125.0722227,27.46702688,6.6421,0,0
9,8-May,2029622.85,322565.9,9.960501995,4,115.7831598,27.46702688,6.6421,2830500,0
10,8-May,2029632.92,322554.36,5.376430042,1,102.4333549,27.46702688,6.6421,0,0
11,8-May,2029636.2,322558.62,5.376430042,3,100.7132216,27.46702688,6.6421,42000,0
12,8-May,2029643.89,322565.03,8.522088946,1,96.12985384,27.46702688,6.6421,49728,0
13,8-May,2029645.07,322556.59,7.359415738,2,91.69914503,27.46702688,6.6421,0,0
14,8-May,2029651.74,322553.48,6.72393486,9,84.35805711,27.46702688,6.6421,532440,1
15,8-May,2029658.37,322554.6,6.72393486,1,78.6302747,27.46702688,6.6421,964320,0
16,8-May,2029652.98,322538.69,14.84189004,1,79.09258183,27.46702688,6.6421,0,0
17,8-May,2029666.18,322548.33,2.210090496,3,69.030959,27.46702688,6.6421,175,0
18,8-May,2029668.39,322548.35,2.210090496,5,66.98035831,27.46702688,6.6421,0,0
19,8-May,2029689.46,322544.31,9.23231282,3,46.09013018,27.46702688,6.6421,641250,0
20,8-May,2029695.06,322536.97,6.126744649,1,37.99866971,27.46702688,6.6421,0,0
21,8-May,2029699.53,322532.78,6.11945259,1,32.42158694,27.46702688,6.6421,0,0
22,8-May,2029703.99,322528.59,5.540225627,2,27.0929142,27.46702688,6.6421,0,0
23,8-May,2029706.16,322533.9,5.736287998,4,26.55042373,27.46702688,6.6421,2574000,0
24,8-May,2029709.53,322528.64,5.540225627,1,21.68581333,27.46702688,6.6421,858,0
25,8-May,2029722.89,322520.31,5.927562737,5,8.372335397,27.46702688,6.6421,155100,0
26A,8-May,2029717.37,322518.15,1.00E-10,1,14.29886709,27.46702688,6.6421,33000,0
26B,8-May,2029717.38,322517.09,1.060047169,2,14.7229243,27.46702688,6.6421,1800,0
26C,8-May,2029717.37,322518.15,1.00E-10,0,14.29886709,27.46702688,6.6421,600,0
27,8-May,2029730.61,322523.55,3.938591119,2,35.80382801,27.46702688,6.6421,0,0
28,8-May,2029733.91,322525.7,3.938591119,0,3.938591119,27.46702688,6.6421,0,0
29,8-May,2029737.35,322511.99,6.340283905,2,13.38137512,27.46702688,6.6421,0,0
030A,8-May,2029735.06,322520.42,3.056304959,0,5.440533062,27.46702688,6.6421,940800,0
030B,8-May,2029739.51,322518.35,2.220090088,1,10.30776406,27.46702688,6.6421,0,0
030C,8-May,2029737.29,322518.33,2.220090088,0,8.477664773,27.46702688,6.6421,155100,0
31,8-May,2029755.02,322516.38,11.27079855,1,11.27079855,27.46702688,6.6421,0,0
32,8-May,2029766.07,322518.6,11.27079855,3,28.17012602,27.46702688,6.6421,0,0
33,8-May,2029783.84,322512.42,9.179128499,8,15.30950358,27.46702688,6.6421,72500,1
34,8-May,2029793.69,322524.14,6.244621686,1,28.17012602,27.46702688,6.6421,300000,0
35,8-May,2029790.42,322518.82,6.244621686,7,6.244621686,27.46702688,6.6421,55800,0
36,8-May,2029833.76,322500.2,6.958002587,2,46.67685186,27.46702688,6.6421,1200,0
37,8-May,2029828.19,322504.37,6.958002587,3,39.76308464,27.46702688,6.6421,100,0
38,8-May,2029862.56,322498.35,23.0239636,10,73.54047185,27.46702688,6.6421,988200,1
39,8-May,2029848.33,322480.25,23.0239636,7,70.08467522,27.46702688,6.6421,1260000,0
40,8-May,2029893.66,322485.95,33.48089007,1,106.9721894,27.46702688,6.6421,0,0
41,8-May,2029946.87,322477.99,3.320135539,1,54.42854031,27.46702688,6.6421,0,0
42,8-May,2029950.19,322478.02,3.320135539,3,51.47904525,27.46702688,6.6421,210000,1
43,8-May,2029979.02,322471.94,1.060047169,4,24.46280851,27.46702688,6.6421,672000,0
44,8-May,2029963.49,322476.03,13.4480519,1,39.02435137,27.46702688,6.6421,0,0
45,8-May,2029991.26,322465.71,1.050047618,2,12.4345205,27.46702688,6.6421,0,0
46,8-May,2029979.01,322473,1.060047169,4,25.25163955,27.46702688,6.6421,672000,0
47,8-May,2029991.27,322464.66,1.050047618,2,11.45911428,27.46702688,6.6421,162500,0
48,8-May,2029995.63,322471.04,6.892445139,0,16.91075693,27.46702688,6.6421,0,0
49A,8-May,2030002.4,322457.36,1.060047169,3,7.356969485,27.46702688,6.6421,9240,0
49B,8-May,2030002.39,322458.42,1.060047169,3,7.871727892,27.46702688,6.6421,0,0
50,8-May,2029995.79,322454.13,6.968364227,4,213.8827017,27.46702688,6.6421,126000,1
51,8-May,2030004.66,322452.1,2.210090496,2,9.099329646,27.46702688,6.6421,0,0
52,8-May,2030002.45,322452.08,2.120094338,4,6.968364227,27.46702688,6.6421,504000,1
53,8-May,2030006.9,322450,3.070439708,7,11.85280558,27.46702688,6.6421,175000,0
54,8-May,2030013.5,322454.29,4.764714052,0,17.71072274,27.46702688,6.6421,1870000,0
55,8-May,2030002.47,322449.96,2.120094338,6,7.874725392,27.46702688,6.6421,1482000,0
56,8-May,2030002.52,322444.68,5.280236737,6,11.60152576,27.46702688,6.6421,299250,0
57,8-May,2030014.69,322444.79,5.404960684,0,21.08187847,27.46702688,6.6421,514150,0
058A,8-May,2030015.75,322450.09,4.764714052,5,20.36475387,27.46702688,6.6421,2066400,0
058B,8-May,2030004.78,322439.41,5.734152073,1,17.24814483,27.46702688,6.6421,470400,0
59,8-May,2030016.97,322438.47,6.718690349,0,26.34061503,27.46702688,6.6421,0,0
60,8-May,2030034.81,322423.84,23.07168178,3,49.39680658,27.46702688,6.6421,866250,0
1,8-Jun,2029536.37,322580.95,6.375578405,4,6.958002587,28.39361667,6.3898,0,0
2,8-Jun,2029541.93,322577.83,1.050047618,4,1.050047618,28.39361667,6.3898,0,0
3,8-Jun,2029541.94,322576.78,1.050047618,10,38.97262244,28.39361667,6.3898,1155000,0
4A,8-Jun,2029581.83,322572.92,1.060047169,10,1.110045044,28.39361667,6.3898,300000,0
4B,8-Jun,2029580.72,322572.91,1.110045044,8,1.110045044,28.39361667,6.3898,270000,0
4C,8-Jun,2029579.62,322571.84,1.534568343,5,1.534568343,28.39361667,6.3898,21600,0
5,8-Jun,2029599.52,322575.19,9.402260367,13,17.83504976,28.39361667,6.3898,140000,0
6,8-Jun,2029581.84,322571.86,1.060047169,9,1.060047169,28.39361667,6.3898,571200,0
7,8-Jun,2029608.4,322572.1,7.736284638,3,9.402260367,28.39361667,6.3898,1560,0
8,8-Jun,2029612.89,322565.8,7.736284638,4,16.33796193,28.39361667,6.3898,0,0
9,8-Jun,2029622.85,322565.9,9.960501995,4,25.11161086,28.39361667,6.3898,2830500,0
10,8-Jun,2029632.92,322554.36,5.376430042,1,18.84056262,28.39361667,6.3898,0,0
11,8-Jun,2029636.2,322558.62,5.376430042,3,16.36799316,28.39361667,6.3898,42000,0
12,8-Jun,2029643.89,322565.03,8.522088946,1,13.96513516,28.39361667,6.3898,49728,0
13,8-Jun,2029645.07,322556.59,7.359415738,2,7.359415738,28.39361667,6.3898,0,0
14,8-Jun,2029651.74,322553.48,6.72393486,10,56.55309452,28.39361667,6.3898,532440,0
15,8-Jun,2029658.37,322554.6,6.72393486,1,6.72393486,28.39361667,6.3898,964320,0
16,8-Jun,2029652.98,322538.69,14.84189004,1,14.84189004,28.39361667,6.3898,0,0
17,8-Jun,2029666.18,322548.33,2.210090496,3,15.33088712,28.39361667,6.3898,175,0
18,8-Jun,2029668.39,322548.35,2.210090496,5,17.42238216,28.39361667,6.3898,0,0
19,8-Jun,2029689.46,322544.31,9.23231282,3,38.81864629,28.39361667,6.3898,641250,0
20,8-Jun,2029695.06,322536.97,6.126744649,1,46.35949202,28.39361667,6.3898,0,0
21,8-Jun,2029699.53,322532.78,6.11945259,1,52.08045795,28.39361667,6.3898,0,0
22,8-Jun,2029703.99,322528.59,5.540225627,2,57.8755095,28.39361667,6.3898,0,0
23,8-Jun,2029706.16,322533.9,5.736287998,4,57.8352211,28.39361667,6.3898,2574000,0
24,8-Jun,2029709.53,322528.64,5.540225627,1,62.90238231,28.39361667,6.3898,858,0
25,8-Jun,2029722.89,322520.31,5.927562737,5,61.45856002,28.39361667,6.3898,155100,0
26A,8-Jun,2029717.37,322518.15,1.00E-10,1,66.71651819,28.39361667,6.3898,33000,0
26B,8-Jun,2029717.38,322517.09,1.060047169,2,66.62387335,28.39361667,6.3898,1800,0
26C,8-Jun,2029717.37,322518.15,1.00E-10,0,66.71651819,28.39361667,6.3898,600,0
27,8-Jun,2029730.61,322523.55,3.938591119,2,54.38115299,28.39361667,6.3898,0,0
28,8-Jun,2029733.91,322525.7,3.938591119,0,51.66588139,28.39361667,6.3898,0,0
29,8-Jun,2029737.35,322511.99,6.340283905,2,46.49198856,28.39361667,6.3898,0,0
030A,8-Jun,2029735.06,322520.42,3.056304959,0,49.43165383,28.39361667,6.3898,940800,0
030B,8-Jun,2029739.51,322518.35,2.220090088,1,44.7248678,28.39361667,6.3898,0,0
030C,8-Jun,2029737.29,322518.33,2.220090088,0,46.9236678,28.39361667,6.3898,155100,0
31,8-Jun,2029755.02,322516.38,11.27079855,1,29.09078892,28.39361667,6.3898,0,0
32,8-Jun,2029766.07,322518.6,11.27079855,3,18.81396556,28.39361667,6.3898,0,0
33,8-Jun,2029783.84,322512.42,9.179128499,9,79.96751403,28.39361667,6.3898,72500,0
34,8-Jun,2029793.69,322524.14,6.244621686,1,15.30950358,28.39361667,6.3898,300000,0
35,8-Jun,2029790.42,322518.82,6.244621686,7,9.179128499,28.39361667,6.3898,55800,0
36,8-Jun,2029833.76,322500.2,6.958002587,2,28.85935723,28.39361667,6.3898,1200,0
37,8-Jun,2029828.19,322504.37,6.958002587,3,34.89322714,28.39361667,6.3898,100,0
38,8-Jun,2029862.56,322498.35,23.0239636,11,79.96751403,28.39361667,6.3898,988200,0
39,8-Jun,2029848.33,322480.25,23.0239636,7,23.0239636,28.39361667,6.3898,1260000,0
40,8-Jun,2029893.66,322485.95,33.48089007,1,33.48089007,28.39361667,6.3898,0,0
41,8-Jun,2029946.87,322477.99,3.320135539,1,3.320135539,28.39361667,6.3898,0,0
42,8-Jun,2029950.19,322478.02,3.320135539,4,51.47904525,28.39361667,6.3898,210000,0
43,8-Jun,2029979.02,322471.94,1.060047169,4,24.46280851,28.39361667,6.3898,672000,0
44,8-Jun,2029963.49,322476.03,13.4480519,1,13.4480519,28.39361667,6.3898,0,0
45,8-Jun,2029991.26,322465.71,1.050047618,2,12.4345205,28.39361667,6.3898,0,0
46,8-Jun,2029979.01,322473,1.060047169,4,25.25163955,28.39361667,6.3898,672000,0
47,8-Jun,2029991.27,322464.66,1.050047618,2,11.45911428,28.39361667,6.3898,162500,0
48,8-Jun,2029995.63,322471.04,6.892445139,0,16.91075693,28.39361667,6.3898,0,0
49A,8-Jun,2030002.4,322457.36,1.060047169,3,7.356969485,28.39361667,6.3898,9240,0
49B,8-Jun,2030002.39,322458.42,1.060047169,3,7.871727892,28.39361667,6.3898,0,0
50,8-Jun,2029995.79,322454.13,6.968364227,4,51.47904525,28.39361667,6.3898,126000,0
51,8-Jun,2030004.66,322452.1,2.210090496,2,9.099329646,28.39361667,6.3898,0,0
52,8-Jun,2030002.45,322452.08,2.120094338,4,6.968364227,28.39361667,6.3898,504000,0
53,8-Jun,2030006.9,322450,3.070439708,7,11.85280558,28.39361667,6.3898,175000,0
54,8-Jun,2030013.5,322454.29,4.764714052,0,17.71072274,28.39361667,6.3898,1870000,0
55,8-Jun,2030002.47,322449.96,2.120094338,6,7.874725392,28.39361667,6.3898,1482000,0
56,8-Jun,2030002.52,322444.68,5.280236737,6,11.60152576,28.39361667,6.3898,299250,0
57,8-Jun,2030014.69,322444.79,5.404960684,0,21.08187847,28.39361667,6.3898,514150,0
058A,8-Jun,2030015.75,322450.09,4.764714052,5,20.36475387,28.39361667,6.3898,2066400,0
058B,8-Jun,2030004.78,322439.41,5.734152073,1,17.24814483,28.39361667,6.3898,470400,0
59,8-Jun,2030016.97,322438.47,6.718690349,0,26.34061503,28.39361667,6.3898,0,0
60,8-Jun,2030034.81,322423.84,23.07168178,3,49.39680658,28.39361667,6.3898,866250,0
1,8-Jul,2029536.37,322580.95,6.375578405,4,523,28.59802466,6.1765,0,0
2,8-Jul,2029541.93,322577.83,1.050047618,4,523,28.59802466,6.1765,0,0
3,8-Jul,2029541.94,322576.78,1.050047618,10,523,28.59802466,6.1765,1155000,1
4A,8-Jul,2029581.83,322572.92,1.060047169,10,523,28.59802466,6.1765,300000,0
4B,8-Jul,2029580.72,322572.91,1.110045044,8,523,28.59802466,6.1765,270000,1
4C,8-Jul,2029579.62,322571.84,1.534568343,5,523,28.59802466,6.1765,21600,0
5,8-Jul,2029599.52,322575.19,9.402260367,13,523,28.59802466,6.1765,140000,1
6,8-Jul,2029581.84,322571.86,1.060047169,9,523,28.59802466,6.1765,571200,1
7,8-Jul,2029608.4,322572.1,7.736284638,3,523,28.59802466,6.1765,1560,0
8,8-Jul,2029612.89,322565.8,7.736284638,4,523,28.59802466,6.1765,0,0
9,8-Jul,2029622.85,322565.9,9.960501995,4,523,28.59802466,6.1765,2830500,0
10,8-Jul,2029632.92,322554.36,5.376430042,1,523,28.59802466,6.1765,0,0
11,8-Jul,2029636.2,322558.62,5.376430042,3,523,28.59802466,6.1765,42000,0
